uid,airline,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment,airports-extended-geo-uk-only-join_country,airports-extended-geo-uk-only-join_type,layer,path,dest-airports_name,dest-airports_city,dest-airports_country,dest-airports_lat,dest-airports_long,dest-airports_type,src-airports_name,src-airports_city,src-airports_country,src-airports_lat,src-airports_long,src-airports_type
5840,AA,"24",LHR,"507",GIB,"1738",Y,0,"320",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Gibraltar Airport,Gibraltar,Gibraltar,36.1511993408,-5.34965991974,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5841,AA,"24",LHR,"507",GLA,"534",Y,0,319 320 321 767,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5842,AA,"24",LHR,"507",GOT,"687",Y,0,320 321 319,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Gothenburg-Landvetter Airport,Gothenborg,Sweden,57.662799835205,12.279800415039,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5843,AA,"24",LHR,"507",GVA,"1665",Y,0,319 320 321,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5844,AA,"24",LHR,"507",HAJ,"352",Y,0,"319",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Hannover Airport,Hannover,Germany,52.461101532,9.68507957458,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5845,AA,"24",LHR,"507",HAM,"342",Y,0,321 319 320,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Hamburg Airport,Hamburg,Germany,53.630401611328,9.9882297515869,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5846,AA,"24",LHR,"507",HEL,"421",Y,0,"320",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Helsinki Vantaa Airport,Helsinki,Finland,60.317199707031,24.963300704956,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5847,AA,"24",LHR,"507",HYD,\N,Y,0,"767",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,,,,,,,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5848,AA,"24",LHR,"507",IAD,"3714",Y,0,744 777,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5849,AA,"24",LHR,"507",IAH,"3550",Y,0,744 777,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,George Bush Intercontinental Houston Airport,Houston,United States,29.9843997955322,-95.3414001464844,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5850,AA,"24",LHR,"507",IST,"1701",Y,0,767 320,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Atatürk International Airport,Istanbul,Turkey,40.976898,28.8146,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5851,AA,"24",LHR,"507",JFK,"3797",,0,77W 777,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5852,AA,"24",LHR,"507",JNB,"813",Y,0,380 744,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,OR Tambo International Airport,Johannesburg,South Africa,-26.1392,28.246,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5853,AA,"24",LHR,"507",KUL,"3304",,0,"380",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579957962,101.70999908447,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5854,AA,"24",LHR,"507",KWI,"2176",Y,0,"744",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Kuwait International Airport,Kuwait,Kuwait,29.2266006469727,47.9688987731934,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5855,AA,"24",LHR,"507",LAS,"3877",Y,0,"744",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5856,AA,"24",LHR,"507",LAX,"3484",,0,77W,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5857,AA,"24",LHR,"507",LBA,"517",Y,0,"319",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5858,AA,"24",LHR,"507",LCA,"1197",Y,0,"767",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5859,AA,"24",LHR,"507",LIN,"1529",Y,0,319 320 321,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Milano Linate Airport,Milan,Italy,45.445099,9.27674,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5860,AA,"24",LHR,"507",LIS,"1638",Y,0,"320",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5861,AA,"24",LHR,"507",LUX,"629",Y,0,"319",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233333,6.2044444,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5862,AA,"24",LHR,"507",LYS,"1335",Y,0,"319",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Lyon Saint-Exupéry Airport,Lyon,France,45.725556,5.081111,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5863,AA,"24",LHR,"507",MAA,"3144",Y,0,"777",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Chennai International Airport,Madras,India,12.9900054931641,80.1692962646484,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5864,AA,"24",LHR,"507",MAN,"478",Y,0,319 320 321,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5865,AA,"24",LHR,"507",MIA,"3576",,0,77W 777,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Miami International Airport,Miami,United States,25.7931995391846,-80.2906036376953,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5866,AA,"24",LHR,"507",MRS,"1353",Y,0,319 320,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Marseille Provence Airport,Marseille,France,43.439271922,5.22142410278,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5867,AA,"24",LHR,"507",MUC,"346",Y,0,320 321 319,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Munich Airport,Munich,Germany,48.353802,11.7861,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5868,AA,"24",LHR,"507",MXP,"1524",Y,0,319 320 321,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Malpensa International Airport,Milano,Italy,45.6306,8.72811,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5869,AA,"24",LHR,"507",NBO,"4059",Y,0,"744",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Jomo Kenyatta International Airport,Nairobi,Kenya,-1.31923997402,36.9277992249,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5870,AA,"24",LHR,"507",NCE,"1354",Y,0,320 321 319,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5871,AA,"24",LHR,"507",NCL,"521",Y,0,321 320 319,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5872,AA,"24",LHR,"507",ORD,"3830",,0,763 777,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5873,AA,"24",LHR,"507",OSL,"644",Y,0,319 320 321,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Oslo Lufthavn,Oslo,Norway,60.121,11.0502,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5874,AA,"24",LHR,"507",OTP,"1657",Y,0,"320",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Henri Coandă International Airport,Bucharest,Romania,44.5711111,26.085,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5875,AA,"24",LHR,"507",PHL,"3752",,0,"333",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Philadelphia International Airport,Philadelphia,United States,39.871898651123,-75.241096496582,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5876,AA,"24",LHR,"507",PHX,"3462",Y,0,"744",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Phoenix Sky Harbor International Airport,Phoenix,United States,33.4342994689941,-112.012001037598,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5877,AA,"24",LHR,"507",PRG,"1587",Y,0,"320",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5878,AA,"24",LHR,"507",PSA,"1562",Y,0,320 321,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Pisa International Airport,Pisa,Italy,43.683899,10.3927,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5879,AA,"24",LHR,"507",RDU,"3626",,0,"763",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Raleigh Durham International Airport,Raleigh-durham,United States,35.8776016235352,-78.7874984741211,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5880,AA,"24",LHR,"507",RTM,"591",Y,0,"319",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Rotterdam The Hague Airport,Rotterdam,Netherlands,51.956902,4.43722,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5881,AA,"24",LHR,"507",SAN,"3731",Y,0,"777",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,San Diego International Airport,San Diego,United States,32.7336006165,-117.190002441,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5882,AA,"24",LHR,"507",SEA,"3577",,0,"777",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5883,AA,"24",LHR,"507",SFO,"3469",Y,0,"744",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,San Francisco International Airport,San Francisco,United States,37.6189994812012,-122.375,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5884,AA,"24",LHR,"507",SOF,"1194",Y,0,"320",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Sofia Airport,Sofia,Bulgaria,42.6966934204102,23.4114360809326,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5885,AA,"24",LHR,"507",STR,"350",Y,0,319 321 320,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Stuttgart Airport,Stuttgart,Germany,48.6898994446,9.22196006775,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5886,AA,"24",LHR,"507",SVG,"666",Y,0,"319",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5887,AA,"24",LHR,"507",TLS,"1273",Y,0,319 320,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Toulouse-Blagnac Airport,Toulouse,France,43.629101,1.36382,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5888,AA,"24",LHR,"507",TXL,"351",Y,0,320 321 319,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Berlin-Tegel Airport,Berlin,Germany,52.5597,13.2877,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5889,AA,"24",LHR,"507",VCE,"1551",Y,0,320 319,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5890,AA,"24",LHR,"507",VIE,"1613",Y,0,320 319,United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Vienna International Airport,Vienna,Austria,48.110298156738,16.569700241089,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5891,AA,"24",LHR,"507",WAW,"679",Y,0,"320",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Warsaw Chopin Airport,Warsaw,Poland,52.1656990051,20.9671001434,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5892,AA,"24",LHR,"507",YUL,"146",Y,0,"777",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,45.4706001282,-73.7407989502,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
5893,AA,"24",LHR,"507",YVR,"156",Y,0,"744",United Kingdom,airport,routes-from-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-from-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Vancouver International Airport,Vancouver,Canada,49.193901062,-123.183998108,airport,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport
