uid,equipment,source_name,source_city,source_country,source_lat,source_long
14692,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14693,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14694,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14695,321 767 744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14696,319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14697,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14698,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14699,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14700,319 767 321 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14701,777 788,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14702,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14703,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14704,767 321 320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14705,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14706,767 319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14707,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14708,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14709,320 319 321 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14710,320 321 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14711,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14712,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14713,321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14714,319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14715,319 321 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14716,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14717,388 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14718,777 773,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14719,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14720,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14721,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14722,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14723,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14724,320 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14725,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14726,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14727,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14728,388 744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14729,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14730,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14731,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14732,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14733,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14734,744 388,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14735,319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14736,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14737,321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14738,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14739,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14740,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14741,319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14742,319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14743,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14744,767 320 319 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14745,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14746,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14747,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14748,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14749,320 321 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14750,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14751,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14752,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14753,320 321 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14754,319 321 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14755,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14756,320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14757,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14758,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14759,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14760,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14761,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14762,777 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14763,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14764,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14765,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14766,320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14767,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14768,763,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14769,319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14770,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14771,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14772,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14773,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14774,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14775,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14776,319 321 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14777,319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14778,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14779,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14780,777 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14781,320 321 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14782,320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14783,320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14784,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14785,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14786,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14787,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14788,788 744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14789,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14790,319 320 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
14807,FRJ,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
14808,FRJ,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
14809,E90,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
14810,757,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
14811,319 320 321,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
14812,763,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
14851,319 321 320,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
14852,DH4,Newquay Cornwall Airport,Newquai,United Kingdom,50.440601348877,-4.99540996551514
15032,DH4,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
15033,E75 DH4,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
15034,EMJ,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
15035,S20 SF3,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
15036,SF3 S20,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
15037,E75 DH4,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
15048,SF3,Benbecula Airport,Benbecula,United Kingdom,57.4810981750488,-7.36278009414673
15049,SF3,Benbecula Airport,Benbecula,United Kingdom,57.4810981750488,-7.36278009414673
15051,DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15052,DH4 E75,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15053,DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15054,DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15055,DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15056,DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15057,DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15058,DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15059,DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15060,E75 DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15061,DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15062,DH4,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
15063,E75 DH4,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15064,E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15065,E75 DH4,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15066,DH4 E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15067,E95,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15068,DH4 E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15069,E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15070,E75 DH4 E95,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15071,DH4 E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15072,E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15073,DH4,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15074,DH4 E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15075,E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15076,DH4 E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15077,DH4,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15078,DH4 E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15079,E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15080,E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15081,DH4,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15082,E75,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15083,E75 DH4,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15084,DH4,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
15085,DHT,Barra Airport,Barra,United Kingdom,57.0228,-7.44306
15086,DHT,Campbeltown Airport,Campbeltown,United Kingdom,55.437198638916,-5.6863899230957
15096,DH4,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
15097,DH4,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
15099,D38,Dundee Airport,Dundee,United Kingdom,56.4524993896484,-3.02583003044128
15100,E75,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,53.4805378105,-1.01065635681
15107,DH4,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15108,DH4 E75,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15109,ARJ,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15110,DH4,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15111,DH4,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15112,DH4,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15113,SF3,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15114,SF3,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15115,DH4 E75,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15116,D38,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15117,DH4,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15118,D38,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15119,D38,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
15122,DH4,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
15123,DH4,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
15124,DH4,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
15125,DH4,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
15126,DH4,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
15127,E95,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15128,E95,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15129,DH4,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15130,DH4,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15131,DH4,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15132,E95,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15133,DH4,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15134,DH4,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15135,DH4,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15136,E95,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15137,DH4,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15138,DH4,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
15139,DH4,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
