uid,equipment,dest_name,dest_city,dest_country,dest_lat,dest_long,source_name,source_city,source_country,source_lat,source_long
9704,76W,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
9705,321 320,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
9706,E75 DH4,Nantes Atlantique Airport,Nantes,France,47.1531982422,-1.61073005199,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
9809,AR8,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
9957,DH4,Brest Bretagne Airport,Brest,France,48.4478988647461,-4.41854000091553,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641
9958,DH4,Bergerac-Roumanière Airport,Bergerac,France,44.8252983093262,0.518611013889313,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641
9959,DH4,Limoges Airport,Limoges,France,45.8628005981445,1.17944002151489,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641
9960,DH4,La Rochelle-Île de Ré Airport,La Rochelle,France,46.17919921875,-1.19527995586395,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641
9961,E95,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641
9962,DH4,Nantes Atlantique Airport,Nantes,France,47.1531982422,-1.61073005199,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641
9963,DH4,Paris-Orly Airport,Paris,France,48.7233333,2.3794444,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641
9964,DH4,Rennes-Saint-Jacques Airport,Rennes,France,48.0694999695,-1.73478996754,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641
10187,"736",Houari Boumediene Airport,Algier,Algeria,36.6910018920898,3.21540999412537,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
10296,"788",Indira Gandhi International Airport,Delhi,India,28.5665,77.103104,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
10571,"788",Chhatrapati Shivaji International Airport,Mumbai,India,19.0886993408,72.8678970337,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
10572,788 77W,Indira Gandhi International Airport,Delhi,India,28.5665,77.103104,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
10573,"772",John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
11033,763 787,Licenciado Benito Juarez International Airport,Mexico City,Mexico,19.4363,-99.072098,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
11309,"320",Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
11310,"320",Falcone–Borsellino Airport,Palermo,Italy,38.175999,13.091,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
12191,"738",Mohammed V International Airport,Casablanca,Morocco,33.3675003051758,-7.58997011184692,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
12192,"738",Menara Airport,Marrakech,Morocco,31.6068992615,-8.03629970551,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
12193,"738",Mohammed V International Airport,Casablanca,Morocco,33.3675003051758,-7.58997011184692,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12194,73G,Ibn Batouta Airport,Tanger,Morocco,35.7268981934,-5.91689014435,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12772,"777",McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
12773,"777",Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
12774,"777",Tampa International Airport,Tampa,United States,27.9755001068115,-82.533203125,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
12775,321 319 767 320,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12776,"777",Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12777,"788",Austin Bergstrom International Airport,Austin,United States,30.1944999694824,-97.6698989868164,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12778,744 777,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12779,"767",Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12780,"777",Denver International Airport,Denver,United States,39.861698150635,-104.672996521,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12781,77W 744,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12782,777 788,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12783,320 32B 321,Helsinki Vantaa Airport,Helsinki,Finland,60.317199707031,24.963300704956,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12784,744 777,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12785,744 777,George Bush Intercontinental Houston Airport,Houston,United States,29.9843997955322,-95.3414001464844,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12786,744 77W 777,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12787,"744",McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12788,744 388,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12789,"320",Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12790,744 777,Miami International Airport,Miami,United States,25.7931995391846,-80.2906036376953,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12791,763 744 777,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12792,777 767,Philadelphia International Airport,Philadelphia,United States,39.871898651123,-75.241096496582,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12793,"744",Phoenix Sky Harbor International Airport,Phoenix,United States,33.4342994689941,-112.012001037598,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12794,"763",Raleigh Durham International Airport,Raleigh-durham,United States,35.8776016235352,-78.7874984741211,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12795,"777",San Diego International Airport,San Diego,United States,32.7336006165,-117.190002441,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12796,744 777,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12797,"744",San Francisco International Airport,San Francisco,United States,37.6189994812012,-122.375,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12798,"777",Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,45.4706001282,-73.7407989502,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12799,"744",Vancouver International Airport,Vancouver,Canada,49.193901062,-123.183998108,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12800,"767",Calgary International Airport,Calgary,Canada,51.113899231,-114.019996643,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12801,788 744,Lester B. Pearson International Airport,Toronto,Canada,43.6772003174,-79.6305999756,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
12819,E90,Helsinki Vantaa Airport,Helsinki,Finland,60.317199707031,24.963300704956,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
12820,"757",John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
12821,"763",Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
12914,E70,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
13120,E90,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909
13243,F70,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
13260,AR8,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
13378,"737",Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
13401,F70,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,Humberside Airport,Humberside,United Kingdom,53.5744018554688,-0.350832998752594
13444,F70,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
13447,E90,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889,London City Airport,London,United Kingdom,51.505299,0.055278
13448,E90,Milano Linate Airport,Milan,Italy,45.445099,9.27674,London City Airport,London,United Kingdom,51.505299,0.055278
13452,"320",Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
13453,"320",Falcone–Borsellino Airport,Palermo,Italy,38.175999,13.091,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
13455,32S 321 320,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
13456,32S 320 321,Milano Linate Airport,Milan,Italy,45.445099,9.27674,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
13508,321 320,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
13526,F70,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,Durham Tees Valley Airport,Teesside,United Kingdom,54.5092010498047,-1.42940998077393
13580,AR8,Charles de Gaulle International Airport,Paris,France,49.012798,2.55,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
13587,F70,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,Norwich International Airport,Norwich,United Kingdom,52.6758003235,1.28278005123
13817,735 E75,Minsk National Airport,Minsk 2,Belarus,53.882499694824,28.030700683594,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
14398,S20 E70,London City Airport,London,United Kingdom,51.505299,0.055278,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
14399,321 320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
14437,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,George Best Belfast City Airport,Belfast,United Kingdom,54.6180992126465,-5.87249994277954
14507,E90 E70,London City Airport,London,United Kingdom,51.505299,0.055278,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
14508,734 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
14509,767 320 319 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
14529,E90 E70,London City Airport,London,United Kingdom,51.505299,0.055278,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
14530,734 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
14531,319 321 320 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
14594,"319",London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
14597,E70 S20,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,London City Airport,London,United Kingdom,51.505299,0.055278
14598,E90,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,London City Airport,London,United Kingdom,51.505299,0.055278
14599,E90 E70,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,London City Airport,London,United Kingdom,51.505299,0.055278
14600,E70,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397,London City Airport,London,United Kingdom,51.505299,0.055278
14601,D38,Billund Airport,Billund,Denmark,55.7402992249,9.15178012848,London City Airport,London,United Kingdom,51.505299,0.055278
14602,AR8 E70,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678,London City Airport,London,United Kingdom,51.505299,0.055278
14603,E90 E70,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,London City Airport,London,United Kingdom,51.505299,0.055278
14604,E70 E90,Peretola Airport,Florence,Italy,43.810001,11.2051,London City Airport,London,United Kingdom,51.505299,0.055278
14605,E70 E90 AR8,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556,London City Airport,London,United Kingdom,51.505299,0.055278
14606,E90 E70,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,London City Airport,London,United Kingdom,51.505299,0.055278
14607,E90,Federico Garcia Lorca Airport,Granada,Spain,37.1887016296387,-3.77735996246338,London City Airport,London,United Kingdom,51.505299,0.055278
14608,E70 E90,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029,London City Airport,London,United Kingdom,51.505299,0.055278
14609,S20,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957,London City Airport,London,United Kingdom,51.505299,0.055278
14610,E90,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264,London City Airport,London,United Kingdom,51.505299,0.055278
14611,E90,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678,London City Airport,London,United Kingdom,51.505299,0.055278
14612,E70 E90,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356,London City Airport,London,United Kingdom,51.505299,0.055278
14613,E90,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241,London City Airport,London,United Kingdom,51.505299,0.055278
14614,S20,Rotterdam The Hague Airport,Rotterdam,Netherlands,51.956902,4.43722,London City Airport,London,United Kingdom,51.505299,0.055278
14615,E90 E70,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519,London City Airport,London,United Kingdom,51.505299,0.055278
14616,E90 E70,Zürich Airport,Zurich,Switzerland,47.464699,8.54917,London City Airport,London,United Kingdom,51.505299,0.055278
14618,"320",Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
